whole,part,jj,result1,result2,result3
giraffe,skin,young,guaranteed,guaranteed,guaranteed
giraffe,skin,stuffed,guaranteed,guaranteed,guaranteed
giraffe,skin,brown,guaranteed,probably,probably
giraffe,skin,tall,guaranteed,guaranteed,probably
tower,steeple,lofty,unrelated,guaranteed,guaranteed
tower,steeple,round,unrelated,probably,guaranteed
tower,steeple,high,guaranteed,guaranteed,guaranteed
tower,steeple,white,unrelated,probably,unlikely
tower,steeple,old,probably,probably,guaranteed
tower,steeple,tall,unrelated,guaranteed,guaranteed
girl,bag,poor,unrelated,impossible,pjj-nonsense
girl,bag,beautiful,unrelated,unrelated,unrelated
girl,bag,old,unrelated,unrelated,unrelated
girl,bag,pretty,unrelated,unrelated,unrelated
girl,bag,looking,impossible,impossible,unrelated
bus,grill,old,guaranteed,guaranteed,guaranteed
bus,grill,black,probably,guaranteed,probably
bus,grill,crowded,impossible,impossible,impossible
guy,kite,poor,unlikely,pjj-nonsense,impossible
guy,kite,young,unlikely,unrelated,impossible
guy,kite,old,unlikely,unrelated,unrelated
guy,kite,nice,pjj-nonsense,pjj-nonsense,unrelated
hat,symbol,white,unlikely,unlikely,impossible
hat,symbol,old,guaranteed,unrelated,guaranteed
window,panel,square,guaranteed,guaranteed,probably
window,panel,high,guaranteed,guaranteed,probably
window,panel,broken,guaranteed,guaranteed,unlikely
window,panel,open,guaranteed,guaranteed,unlikely
window,panel,brown,guaranteed,unlikely,unrelated
wall,outlet,posterior,guaranteed,guaranteed,unrelated
wall,outlet,anterior,guaranteed,guaranteed,unrelated
wall,outlet,high,unrelated,unrelated,guaranteed
wall,outlet,lateral,guaranteed,guaranteed,unrelated
cow,muzzle,old,guaranteed,guaranteed,unrelated
cow,muzzle,red,probably,unlikely,unrelated
fence,wood,high,guaranteed,probably,guaranteed
fence,wood,white,guaranteed,probably,guaranteed
fence,wood,low,guaranteed,probably,guaranteed
shirt,insignia,red,unrelated,impossible,unrelated
bear,arm,fake,guaranteed,guaranteed,probably
bear,arm,white,guaranteed,guaranteed,probably
bear,arm,stuffed,guaranteed,guaranteed,guaranteed
bowl,handle,circular,unlikely,impossible,unlikely
bowl,handle,golden,guaranteed,probably,guaranteed
bowl,handle,empty,impossible,unlikely,impossible
bowl,handle,wooden,guaranteed,guaranteed,guaranteed
baby,face,poor,impossible,pjj-nonsense,impossible
baby,face,young,guaranteed,guaranteed,guaranteed
baby,face,healthy,guaranteed,guaranteed,probably
baby,face,grey,impossible,probably,probably
license plate,lettering,white,impossible,unlikely,unlikely
license plate,lettering,thin,guaranteed,probably,impossible
license plate,lettering,flat,guaranteed,guaranteed,impossible
computer,monitor,remote,guaranteed,probably,guaranteed
table,slat,long,guaranteed,guaranteed,guaranteed
car,trunk,private,guaranteed,guaranteed,guaranteed
car,trunk,white,unlikely,probably,guaranteed
car,trunk,open,unrelated,probably,probably
car,trunk,old,guaranteed,guaranteed,guaranteed
kid,goggles,black,unrelated,unrelated,unrelated
dog,nostril,white,unrelated,impossible,unlikely
tent,top,white,guaranteed,probably,probably
tent,top,huge,guaranteed,guaranteed,probably
tent,top,old,guaranteed,guaranteed,guaranteed
van,mirror,white,probably,probably,unrelated
van,mirror,old,guaranteed,probably,probably
child,eyebrow,blonde,guaranteed,probably,probably
pole,rust,green,impossible,impossible,impossible
pole,rust,long,probably,impossible,impossible
building,porch,public,guaranteed,guaranteed,guaranteed
building,porch,original,probably,probably,probably
building,porch,old,probably,probably,guaranteed
building,porch,tall,probably,unrelated,probably
building,porch,fine,probably,guaranteed,guaranteed
building,porch,brown,probably,probably,guaranteed
cat,blaze,white,guaranteed,impossible,probably
cat,blaze,old,guaranteed,guaranteed,guaranteed
pizza,sausage,leftover,guaranteed,guaranteed,guaranteed
pizza,sausage,frozen,guaranteed,guaranteed,guaranteed
pizza,sausage,cold,guaranteed,probably,guaranteed
pizza,sausage,hot,guaranteed,probably,guaranteed
train,bottom,long,guaranteed,guaranteed,guaranteed
train,bottom,fast,guaranteed,guaranteed,unlikely
train,bottom,regular,guaranteed,guaranteed,unlikely
train,bottom,red,guaranteed,unrelated,unlikely
plant,branch,green,guaranteed,unlikely,guaranteed
plant,branch,old,guaranteed,guaranteed,probably
plant,branch,physical,guaranteed,guaranteed,guaranteed
plant,branch,young,guaranteed,guaranteed,guaranteed
plant,branch,electric,impossible,pjj-nonsense,pjj-nonsense
female,arm,young,guaranteed,guaranteed,guaranteed
female,arm,white,guaranteed,guaranteed,guaranteed
female,arm,male,guaranteed,wjj-nonsense,wjj-nonsense
female,arm,human,guaranteed,guaranteed,guaranteed
girl,tongue,poor,impossible,impossible,pjj-nonsense
girl,tongue,beautiful,guaranteed,unlikely,unrelated
girl,tongue,old,guaranteed,guaranteed,guaranteed
girl,tongue,pretty,guaranteed,unlikely,unrelated
wall,shelf,high,probably,unlikely,probably
wall,shelf,white,unrelated,unrelated,unlikely
wall,shelf,posterior,unrelated,pjj-nonsense,guaranteed
wall,shelf,anterior,unrelated,pjj-nonsense,guaranteed
wall,shelf,lateral,probably,pjj-nonsense,guaranteed
man,eye,poor,pjj-nonsense,probably,pjj-nonsense
glass,shadow,clear,impossible,impossible,impossible
glass,shadow,empty,impossible,impossible,impossible
glass,shadow,broken,guaranteed,impossible,guaranteed
glass,shadow,colored,impossible,impossible,probably
woman,hair,poor,guaranteed,probably,impossible
woman,hair,beautiful,guaranteed,probably,probably
microwave,dial,digital,guaranteed,probably,guaranteed
microwave,dial,reflective,guaranteed,pjj-nonsense,unrelated
microwave,dial,white,guaranteed,unlikely,unrelated
pole,flag,green,guaranteed,unrelated,unrelated
pole,flag,long,guaranteed,unrelated,unrelated
pole,flag,tall,guaranteed,unlikely,unlikely
room,doorway,private,guaranteed,probably,probably
room,doorway,inner,guaranteed,unrelated,unrelated
room,doorway,empty,guaranteed,probably,unrelated
room,doorway,darkened,guaranteed,probably,unrelated
awning,letter,red,unrelated,unlikely,unrelated
hand,mitt,outstretched,guaranteed,guaranteed,guaranteed
pitcher,ball,empty,pjj-nonsense,impossible,impossible
pitcher,ball,silver,unrelated,impossible,impossible
pitcher,ball,white,unrelated,unrelated,unrelated
pitcher,ball,broken,unrelated,impossible,unlikely
pitcher,ball,young,impossible,impossible,unrelated
pitcher,ball,earthen,impossible,impossible,pjj-nonsense
pitcher,ball,winning,impossible,impossible,impossible
tennis racket,handle,white,guaranteed,unrelated,probably
tennis racket,handle,tremendous,guaranteed,probably,guaranteed
tennis racket,handle,terrible,impossible,probably,probably
umbrella,frame,white,unrelated,probably,probably
umbrella,frame,open,guaranteed,probably,guaranteed
driver,arm,young,guaranteed,guaranteed,guaranteed
driver,arm,careful,impossible,impossible,probably
driver,arm,drunken,impossible,impossible,pjj-nonsense
driver,arm,old,guaranteed,guaranteed,guaranteed
panda,head,stuffed,guaranteed,guaranteed,guaranteed
panda,head,dirty,guaranteed,probably,probably
panda,head,white,guaranteed,probably,impossible
panda,head,asleep,guaranteed,guaranteed,pjj-nonsense
panda,head,young,guaranteed,guaranteed,guaranteed
panda,head,female,guaranteed,guaranteed,guaranteed
people,jacket,young,unrelated,unlikely,impossible
people,jacket,old,unrelated,unlikely,unrelated
people,jacket,american,unrelated,unlikely,unrelated
meat,gravy,fresh,guaranteed,unrelated,probably
meat,gravy,brown,guaranteed,unrelated,probably
meat,gravy,cold,guaranteed,unrelated,probably
ocean,part,calm,guaranteed,guaranteed,probably
ocean,part,deep,guaranteed,guaranteed,probably
ocean,part,open,guaranteed,guaranteed,probably
ocean,part,vast,guaranteed,guaranteed,probably
ocean,part,blue,guaranteed,guaranteed,probably
ocean,part,still,guaranteed,guaranteed,probably
ocean,part,wide,probably,guaranteed,impossible
airplane,nose,light,guaranteed,guaranteed,probably
airplane,nose,conventional,guaranteed,probably,probably
airplane,nose,private,guaranteed,guaranteed,guaranteed
airplane,nose,white,guaranteed,probably,probably
airplane,nose,american,guaranteed,probably,probably
shirt,bottom,white,probably,unlikely,guaranteed
shirt,bottom,clean,guaranteed,guaranteed,probably
seagull,neck,dead,guaranteed,guaranteed,guaranteed
seagull,neck,white,guaranteed,probably,probably
sheep,mark,fat,probably,unrelated,unlikely
donut,frosting,brown,guaranteed,unrelated,unrelated
donut,frosting,powdered,guaranteed,probably,probably
donut,frosting,plain,guaranteed,probably,probably
skateboarder,hair,young,guaranteed,guaranteed,guaranteed
skateboarder,hair,professional,impossible,pjj-nonsense,pjj-nonsense
skateboarder,hair,male,guaranteed,pjj-nonsense,guaranteed
cup,design,plastic,guaranteed,guaranteed,guaranteed
cup,design,empty,impossible,impossible,impossible
cup,design,black,guaranteed,unrelated,unlikely
sheep,horn,fetal,pjj-nonsense,guaranteed,pjj-nonsense
sheep,horn,fat,guaranteed,unlikely,impossible
ground,water,dry,impossible,impossible,impossible
ground,water,sandy,guaranteed,impossible,probably
ground,water,fertile,guaranteed,impossible,unrelated
ground,water,dirty,guaranteed,guaranteed,guaranteed
ground,water,white,impossible,impossible,unlikely
ground,water,open,guaranteed,impossible,pjj-nonsense
ground,water,firm,impossible,impossible,impossible
bike,front,stationary,guaranteed,guaranteed,guaranteed
bike,front,old,guaranteed,guaranteed,guaranteed
bike,front,red,guaranteed,probably,probably
horse,whisker,black,unrelated,probably,unrelated
alarm clock,button,white,probably,unrelated,probably
alarm clock,button,old,guaranteed,guaranteed,guaranteed
cart,luggage,heavy,unrelated,unrelated,guaranteed
cart,luggage,empty,impossible,unrelated,unrelated
cart,luggage,old,unrelated,unrelated,unrelated
cart,luggage,red,unrelated,unrelated,unrelated
truck,window,white,impossible,unlikely,unrelated
truck,window,open,guaranteed,unrelated,unrelated
truck,window,old,guaranteed,probably,probably
head,mustache,fuzzy,guaranteed,probably,guaranteed
head,mustache,dark,probably,probably,probably
train,rail,red,unlikely,unlikely,unlikely
train,rail,fast,impossible,impossible,guaranteed
train,rail,regular,guaranteed,unrelated,pjj-nonsense
train,rail,long,guaranteed,unrelated,guaranteed
train,rail,electric,guaranteed,unrelated,guaranteed
glass,top,clear,guaranteed,guaranteed,probably
glass,top,empty,guaranteed,guaranteed,impossible
glass,top,broken,probably,unlikely,guaranteed
glass,top,colored,guaranteed,guaranteed,probably
palm tree,branch,hollow,impossible,probably,unlikely
palm tree,branch,green,guaranteed,probably,unlikely
palm tree,branch,old,guaranteed,probably,guaranteed
palm tree,branch,tall,guaranteed,probably,probably
palm tree,branch,bronchial,guaranteed,probably,unlikely
door,knob,heavy,unrelated,unrelated,unlikely
door,knob,white,unrelated,unrelated,unrelated
door,knob,inner,guaranteed,guaranteed,guaranteed
door,knob,wooden,unrelated,impossible,unlikely
clock,hand,green,unlikely,unrelated,unrelated
clock,hand,internal,guaranteed,guaranteed,guaranteed
clock,hand,old,guaranteed,guaranteed,probably
clock,hand,tall,guaranteed,unrelated,unrelated
clock,hand,antique,guaranteed,guaranteed,probably
bag,banana,brown,unrelated,unrelated,unrelated
flower,center,white,unrelated,guaranteed,unrelated
flower,center,beautiful,guaranteed,guaranteed,probably
flower,center,dark,unrelated,probably,unrelated
umpire,shirt,white,unrelated,unrelated,unrelated
cake,top,square,guaranteed,guaranteed,guaranteed
cake,top,national,guaranteed,guaranteed,guaranteed
cake,top,round,guaranteed,guaranteed,guaranteed
skateboard,sticker,old,probably,probably,probably
skateboard,sticker,red,unlikely,unrelated,unrelated
car,side,private,guaranteed,probably,impossible
car,side,used,guaranteed,guaranteed,guaranteed
car,side,silver,guaranteed,guaranteed,guaranteed
car,side,white,guaranteed,guaranteed,guaranteed
car,side,open,guaranteed,unrelated,probably
car,side,old,guaranteed,guaranteed,guaranteed
teapot,spout,white,guaranteed,probably,probably
teapot,spout,old,guaranteed,guaranteed,guaranteed
teapot,spout,cracked,guaranteed,unrelated,unrelated
table,corner,metal,guaranteed,guaranteed,guaranteed
table,corner,long,guaranteed,impossible,unlikely
table,corner,above,guaranteed,guaranteed,probably
table,corner,white,guaranteed,guaranteed,unlikely
microwave,handle,stainless,guaranteed,guaranteed,probably
microwave,handle,white,probably,guaranteed,guaranteed
puppy,fur,white,guaranteed,guaranteed,guaranteed
child,shirt,poor,impossible,impossible,pjj-nonsense
child,shirt,sick,impossible,impossible,pjj-nonsense
cat,hat,white,unrelated,unrelated,unrelated
cat,hat,old,unrelated,unrelated,unrelated
athlete,head,injured,unrelated,unrelated,probably
athlete,head,young,guaranteed,guaranteed,guaranteed
athlete,head,natural,guaranteed,guaranteed,impossible
athlete,head,professional,impossible,guaranteed,impossible
athlete,head,female,guaranteed,guaranteed,guaranteed
cake,slice,round,guaranteed,impossible,unlikely
car,hubcap,old,guaranteed,probably,guaranteed
table,grain,long,probably,impossible,probably
table,grain,above,probably,probably,guaranteed
table,grain,white,guaranteed,impossible,guaranteed
snowboarder,hair,professional,impossible,impossible,pjj-nonsense
lady,face,poor,impossible,impossible,pjj-nonsense
lady,face,dear,guaranteed,impossible,pjj-nonsense
lady,face,beautiful,guaranteed,guaranteed,guaranteed
lady,face,seated,guaranteed,impossible,pjj-nonsense
hand,band,open,unrelated,impossible,unrelated
hand,band,human,impossible,impossible,impossible
hand,band,strong,unrelated,impossible,unrelated
male,head,young,guaranteed,guaranteed,guaranteed
male,head,white,guaranteed,guaranteed,guaranteed
male,head,human,guaranteed,impossible,guaranteed
table,wheel,long,impossible,impossible,impossible
table,wheel,above,guaranteed,impossible,impossible
table,wheel,white,unlikely,unrelated,unlikely
girl,controller,poor,impossible,impossible,impossible
girl,controller,old,unrelated,unrelated,impossible
patch,grass,bald,guaranteed,guaranteed,probably
patch,grass,white,guaranteed,guaranteed,impossible
patch,grass,dark,guaranteed,guaranteed,unrelated
boat,motor,blue,probably,unrelated,unlikely
boat,motor,open,guaranteed,unrelated,unlikely
boat,motor,tiny,guaranteed,unrelated,probably
boat,motor,old,guaranteed,probably,probably
meter,sticker,white,impossible,unrelated,unrelated
toilet,reflection,clear,impossible,unrelated,guaranteed
toilet,reflection,white,probably,impossible,guaranteed
toilet,reflection,hasty,impossible,pjj-nonsense,guaranteed
truck,number,white,unlikely,unlikely,unlikely
truck,number,open,impossible,impossible,pjj-nonsense
truck,number,old,guaranteed,probably,guaranteed
screen,text,blank,pjj-nonsense,guaranteed,impossible
screen,text,white,unlikely,impossible,unlikely
olive,hole,red,guaranteed,guaranteed,impossible
olive,hole,inferior,pjj-nonsense,guaranteed,unrelated
olive,hole,dark,guaranteed,guaranteed,guaranteed
olive,hole,superior,guaranteed,guaranteed,guaranteed
olive,hole,medial,pjj-nonsense,guaranteed,guaranteed
car,taillight,red,unrelated,unrelated,unrelated
cup,ice,empty,impossible,impossible,pjj-nonsense
cup,ice,hot,guaranteed,impossible,impossible
cup,ice,silver,unlikely,impossible,unlikely
cup,ice,plastic,impossible,impossible,impossible
cup,ice,blue,unrelated,unlikely,unlikely
remote,cord,black,guaranteed,probably,guaranteed
building,floor,public,guaranteed,guaranteed,guaranteed
building,floor,original,guaranteed,probably,probably
building,floor,old,guaranteed,probably,probably
building,floor,tall,impossible,impossible,impossible
building,floor,fine,guaranteed,probably,probably
building,floor,brown,unrelated,unrelated,unrelated
lady,hair,poor,impossible,pjj-nonsense,pjj-nonsense
lady,hair,dear,impossible,pjj-nonsense,pjj-nonsense
lady,hair,beautiful,guaranteed,probably,unrelated
parrot,eye,green,unrelated,unrelated,impossible
parrot,eye,old,guaranteed,guaranteed,guaranteed
door,doorframe,white,probably,probably,unrelated
door,doorframe,wooden,guaranteed,guaranteed,unrelated
locomotive,window,ordinary,guaranteed,probably,guaranteed
locomotive,window,old,guaranteed,probably,guaranteed
locomotive,window,american,guaranteed,probably,guaranteed
locomotive,window,red,unlikely,unrelated,unrelated
motorbike,light,famous,unlikely,impossible,guaranteed
motorbike,light,powerful,probably,unrelated,probably
motorbike,light,old,guaranteed,probably,guaranteed
motorbike,light,grey,impossible,unlikely,probably
table,flower,above,guaranteed,guaranteed,guaranteed
table,flower,accompanying,guaranteed,pjj-nonsense,pjj-nonsense
table,flower,white,unrelated,guaranteed,unrelated
table,flower,metal,unrelated,impossible,impossible
table,flower,long,unrelated,unlikely,unrelated
van,back,white,guaranteed,probably,guaranteed
